dm2    sintheta    -2ln(L)
1.75244 0.0830051 478.879
1.83996 0.0830051 480.088
1.93184 0.0830051 481.114
2.02832 0.0830051 481.915
2.12961 0.0830051 482.275
2.23596 0.0830051 481.928
2.34762 0.0830051 480.761
2.46486 0.0830051 478.824
2.58795 0.0830051 476.219
2.71719 0.0830051 473.099
2.85289 0.0830051 469.767
2.99535 0.0830051 466.609
3.14494 0.0830051 463.884
3.30199 0.0830051 461.604
3.46689 0.0830051 459.658
3.64003 0.0830051 458.049
3.8218 0.0830051 456.981
4.01266 0.0830051 456.605
4.21305 0.0830051 456.657
4.42344 0.0830051 456.655
4.64435 0.0830051 456.543
4.87628 0.0830051 456.511
5.11979 0.0830051 456.222
5.37547 0.0830051 454.928
5.64392 0.0830051 451.911
5.92577 0.0830051 447.394
6.22169 0.0830051 443.576
6.5324 0.0830051 441.932
6.85862 0.0830051 441.594
7.20113 0.0830051 442.464
7.56075 0.0830051 444.979
7.93832 0.0830051 448.587
8.33475 0.0830051 451.788
8.75098 0.0830051 453.758
9.188 0.0830051 455.509
9.64683 0.0830051 458.015
10.1286 0.0830051 460.412
10.6344 0.0830051 462.041
11.1655 0.0830051 462.861
11.7231 0.0830051 461.165
12.3085 0.0830051 458.168
12.9232 0.0830051 455.552
13.5685 0.0830051 454.779
14.2461 0.0830051 454.719
14.9576 0.0830051 454.564
15.7045 0.0830051 454.935
16.4888 0.0830051 455.468
17.3122 0.0830051 457.421
18.1768 0.0830051 458.24
19.0845 0.0830051 457.232
20.0376 0.0830051 456.936
21.0382 0.0830051 456.337
22.0889 0.0830051 457.015
23.1919 0.0830051 457.733
24.3501 0.0830051 457.22
25.5661 0.0830051 457.132
26.8429 0.0830051 455.8
28.1834 0.0830051 457.144
29.5908 0.0830051 457.599
31.0686 0.0830051 457.027
32.6201 0.0830051 457.899
34.2491 0.0830051 455.6
35.9595 0.0830051 457.369
37.7553 0.0830051 456.74
39.6407 0.0830051 457.67
41.6203 0.0830051 457.511
43.6988 0.0830051 456.261
45.8811 0.0830051 457.867
48.1723 0.0830051 456.703
50.578 0.0830051 456.469
53.1038 0.0830051 457.582
55.7557 0.0830051 455.776
58.5401 0.0830051 458.191
61.4635 0.0830051 456.294
64.533 0.0830051 457.021
67.7557 0.0830051 456.998
71.1393 0.0830051 456.387
74.6919 0.0830051 457.62
78.422 0.0830051 456.216
82.3383 0.0830051 457.673
86.4502 0.0830051 457.074
90.7674 0.0830051 457.212
95.3002 0.0830051 456.338
100 0.0830051 456.902
0.01 0.0866452 215.507
0.0105056 0.0866452 215.482
0.0110303 0.0866452 215.455
0.0115811 0.0866452 215.426
0.0121594 0.0866452 215.393
0.0127667 0.0866452 215.357
0.0134042 0.0866452 215.317
0.0140736 0.0866452 215.273
0.0147764 0.0866452 215.225
0.0155144 0.0866452 215.172
0.0162891 0.0866452 215.114
0.0171026 0.0866452 215.05
0.0179567 0.0866452 214.98
0.0188534 0.0866452 214.902
0.0197949 0.0866452 214.817
0.0207835 0.0866452 214.724
0.0218214 0.0866452 214.621
0.0229111 0.0866452 214.509
0.0240553 0.0866452 214.385
0.0252566 0.0866452 214.249
0.0265178 0.0866452 214.101
0.0278421 0.0866452 213.938
0.0292325 0.0866452 213.759
0.0306924 0.0866452 213.564
0.0322251 0.0866452 213.351
0.0338344 0.0866452 213.117
0.035524 0.0866452 212.863
0.0372981 0.0866452 212.586
0.0391607 0.0866452 212.284
0.0411163 0.0866452 211.956
0.0431696 0.0866452 211.6
0.0453255 0.0866452 211.214
0.047589 0.0866452 210.797
0.0499655 0.0866452 210.347
0.0524608 0.0866452 209.863
0.0550806 0.0866452 209.344
0.0578312 0.0866452 208.79
0.0607193 0.0866452 208.199
0.0637515 0.0866452 207.573
0.0669352 0.0866452 206.913
0.0702779 0.0866452 206.222
0.0737875 0.0866452 205.503
0.0774723 0.0866452 204.762
0.0813412 0.0866452 204.007
0.0854033 0.0866452 203.248
0.0896683 0.0866452 202.498
0.0941462 0.0866452 201.774
0.0988478 0.0866452 201.095
0.103784 0.0866452 200.489
0.108967 0.0866452 199.984
0.114409 0.0866452 199.617
0.120122 0.0866452 199.431
0.126121 0.0866452 199.475
0.132419 0.0866452 199.802
0.139032 0.0866452 200.476
0.145975 0.0866452 201.561
0.153265 0.0866452 203.126
0.160919 0.0866452 205.243
0.168955 0.0866452 207.978
0.177392 0.0866452 211.392
0.186251 0.0866452 215.53
0.195552 0.0866452 220.423
0.205318 0.0866452 226.073
0.215571 0.0866452 232.455
0.226337 0.0866452 239.511
0.23764 0.0866452 247.152
0.249507 0.0866452 255.259
0.261967 0.0866452 263.693
0.27505 0.0866452 272.31
0.288785 0.0866452 280.968
0.303207 0.0866452 289.54
0.318349 0.0866452 297.928
0.334247 0.0866452 306.063
0.350939 0.0866452 313.907
0.368464 0.0866452 321.445
0.386865 0.0866452 328.687
0.406185 0.0866452 335.652
0.426469 0.0866452 342.368
0.447766 0.0866452 348.865
0.470127 0.0866452 355.174
0.493605 0.0866452 361.321
0.518255 0.0866452 367.331
0.544136 0.0866452 373.226
0.57131 0.0866452 379.023
0.59984 0.0866452 384.737
0.629796 0.0866452 390.379
0.661247 0.0866452 395.957
0.694269 0.0866452 401.476
0.72894 0.0866452 406.939
0.765342 0.0866452 412.347
0.803563 0.0866452 417.697
0.843692 0.0866452 422.988
0.885825 0.0866452 428.214
0.930062 0.0866452 433.369
0.976508 0.0866452 438.447
1.02527 0.0866452 443.439
1.07647 0.0866452 448.334
1.13023 0.0866452 453.114
1.18668 0.0866452 457.748
1.24594 0.0866452 462.181
1.30816 0.0866452 466.332
1.37349 0.0866452 470.097
1.44208 0.0866452 473.379
1.51409 0.0866452 476.127
1.5897 0.0866452 478.356
1.66909 0.0866452 480.137
1.75244 0.0866452 481.569
1.83996 0.0866452 482.755
1.93184 0.0866452 483.768
2.02832 0.0866452 484.569
2.12961 0.0866452 484.957
2.23596 0.0866452 484.684
2.34762 0.0866452 483.641
2.46486 0.0866452 481.866
2.58795 0.0866452 479.439
2.71719 0.0866452 476.487
2.85289 0.0866452 473.288
2.99535 0.0866452 470.211
3.14494 0.0866452 467.51
3.30199 0.0866452 465.204
3.46689 0.0866452 463.2
3.64003 0.0866452 461.527
3.8218 0.0866452 460.402
4.01266 0.0866452 459.977
4.21305 0.0866452 459.999
4.42344 0.0866452 460.02
4.64435 0.0866452 459.978
4.87628 0.0866452 460.017
5.11979 0.0866452 459.78
5.37547 0.0866452 458.526
5.64392 0.0866452 455.526
5.92577 0.0866452 450.959
6.22169 0.0866452 446.969
6.5324 0.0866452 445.103
6.85862 0.0866452 444.643
7.20113 0.0866452 445.486
7.56075 0.0866452 447.965
7.93832 0.0866452 451.518
8.33475 0.0866452 454.739
8.75098 0.0866452 456.841
9.188 0.0866452 458.776
9.64683 0.0866452 461.424
10.1286 0.0866452 463.88
10.6344 0.0866452 465.513
11.1655 0.0866452 466.326
11.7231 0.0866452 464.658
12.3085 0.0866452 461.655
12.9232 0.0866452 459.037
13.5685 0.0866452 458.266
14.2461 0.0866452 458.209
14.9576 0.0866452 458.064
15.7045 0.0866452 458.413
16.4888 0.0866452 458.884
17.3122 0.0866452 460.821
18.1768 0.0866452 461.699
19.0845 0.0866452 460.751
20.0376 0.0866452 460.474
21.0382 0.0866452 459.874
22.0889 0.0866452 460.509
23.1919 0.0866452 461.195
24.3501 0.0866452 460.703
25.5661 0.0866452 460.606
26.8429 0.0866452 459.334
28.1834 0.0866452 460.639
29.5908 0.0866452 461.087
31.0686 0.0866452 460.537
32.6201 0.0866452 461.379
34.2491 0.0866452 459.13
35.9595 0.0866452 460.855
37.7553 0.0866452 460.224
39.6407 0.0866452 461.165
41.6203 0.0866452 460.989
43.6988 0.0866452 459.772
45.8811 0.0866452 461.341
48.1723 0.0866452 460.214
50.578 0.0866452 459.987
53.1038 0.0866452 461.077
55.7557 0.0866452 459.287
58.5401 0.0866452 461.657
61.4635 0.0866452 459.808
64.533 0.0866452 460.535
67.7557 0.0866452 460.509
71.1393 0.0866452 459.883
74.6919 0.0866452 461.122
78.422 0.0866452 459.738
82.3383 0.0866452 461.17
86.4502 0.0866452 460.57
90.7674 0.0866452 460.713
95.3002 0.0866452 459.83
100 0.0866452 460.402
0.01 0.0904449 215.496
0.0105056 0.0904449 215.471
0.0110303 0.0904449 215.443
0.0115811 0.0904449 215.412
0.0121594 0.0904449 215.377
0.0127667 0.0904449 215.34
0.0134042 0.0904449 215.298
0.0140736 0.0904449 215.253
0.0147764 0.0904449 215.203
0.0155144 0.0904449 215.147
0.0162891 0.0904449 215.087
0.0171026 0.0904449 215.02
0.0179567 0.0904449 214.947
0.0188534 0.0904449 214.866
0.0197949 0.0904449 214.777
0.0207835 0.0904449 214.68
0.0218214 0.0904449 214.573
0.0229111 0.0904449 214.456
0.0240553 0.0904449 214.327
0.0252566 0.0904449 214.185
0.0265178 0.0904449 214.031
0.0278421 0.0904449 213.861
0.0292325 0.0904449 213.675
0.0306924 0.0904449 213.472
0.0322251 0.0904449 213.25
0.0338344 0.0904449 213.008
0.035524 0.0904449 212.744
0.0372981 0.0904449 212.456
0.0391607 0.0904449 212.143
0.0411163 0.0904449 211.802
0.0431696 0.0904449 211.433
0.0453255 0.0904449 211.034
0.047589 0.0904449 210.603
0.0499655 0.0904449 210.138
0.0524608 0.0904449 209.639
0.0550806 0.0904449 209.104
0.0578312 0.0904449 208.533
0.0607193 0.0904449 207.926
0.0637515 0.0904449 207.285
0.0669352 0.0904449 206.611
0.0702779 0.0904449 205.906
0.0737875 0.0904449 205.177
0.0774723 0.0904449 204.428
0.0813412 0.0904449 203.67
0.0854033 0.0904449 202.913
0.0896683 0.0904449 202.171
0.0941462 0.0904449 201.464
0.0988478 0.0904449 200.813
0.103784 0.0904449 200.247
0.108967 0.0904449 199.798
0.114409 0.0904449 199.505
0.120122 0.0904449 199.413
0.126121 0.0904449 199.574
0.132419 0.0904449 200.047
0.139032 0.0904449 200.894
0.145975 0.0904449 202.184
0.153265 0.0904449 203.986
0.160919 0.0904449 206.37
0.168955 0.0904449 209.402
0.177392 0.0904449 213.135
0.186251 0.0904449 217.611
0.195552 0.0904449 222.848
0.205318 0.0904449 228.836
0.215571 0.0904449 235.538
0.226337 0.0904449 242.878
0.23764 0.0904449 250.756
0.249507 0.0904449 259.041
0.261967 0.0904449 267.591
0.27505 0.0904449 276.259
0.288785 0.0904449 284.91
0.303207 0.0904449 293.428
0.318349 0.0904449 301.727
0.334247 0.0904449 309.753
0.350939 0.0904449 317.477
0.368464 0.0904449 324.899
0.386865 0.0904449 332.031
0.406185 0.0904449 338.899
0.426469 0.0904449 345.532
0.447766 0.0904449 351.96
0.470127 0.0904449 358.213
0.493605 0.0904449 364.317
0.518255 0.0904449 370.295
0.544136 0.0904449 376.168
0.57131 0.0904449 381.951
0.59984 0.0904449 387.658
0.629796 0.0904449 393.299
0.661247 0.0904449 398.881
0.694269 0.0904449 404.408
0.72894 0.0904449 409.882
0.765342 0.0904449 415.302
0.803563 0.0904449 420.667
0.843692 0.0904449 425.971
0.885825 0.0904449 431.21
0.930062 0.0904449 436.376
0.976508 0.0904449 441.461
1.02527 0.0904449 446.455
1.07647 0.0904449 451.345
1.13023 0.0904449 456.113
1.18668 0.0904449 460.727
1.24594 0.0904449 465.135
1.30816 0.0904449 469.254
1.37349 0.0904449 472.98
1.44208 0.0904449 476.218
1.51409 0.0904449 478.919
1.5897 0.0904449 481.103
1.66909 0.0904449 482.846
1.75244 0.0904449 484.249
1.83996 0.0904449 485.415
1.93184 0.0904449 486.414
2.02832 0.0904449 487.213
2.12961 0.0904449 487.625
2.23596 0.0904449 487.419
2.34762 0.0904449 486.488
2.46486 0.0904449 484.862
2.58795 0.0904449 482.599
2.71719 0.0904449 479.805
2.85289 0.0904449 476.734
2.99535 0.0904449 473.738
3.14494 0.0904449 471.065
3.30199 0.0904449 468.739
3.46689 0.0904449 466.685
3.64003 0.0904449 464.955
3.8218 0.0904449 463.781
4.01266 0.0904449 463.309
4.21305 0.0904449 463.303
4.42344 0.0904449 463.344
4.64435 0.0904449 463.367
4.87628 0.0904449 463.473
5.11979 0.0904449 463.285
5.37547 0.0904449 462.071
5.64392 0.0904449 459.094
5.92577 0.0904449 454.491
6.22169 0.0904449 450.351
6.5324 0.0904449 448.28
6.85862 0.0904449 447.704
7.20113 0.0904449 448.516
7.56075 0.0904449 450.949
7.93832 0.0904449 454.437
8.33475 0.0904449 457.67
8.75098 0.0904449 459.897
9.188 0.0904449 462.007
9.64683 0.0904449 464.785
10.1286 0.0904449 467.295
10.6344 0.0904449 468.931
11.1655 0.0904449 469.733
11.7231 0.0904449 468.096
12.3085 0.0904449 465.093
12.9232 0.0904449 462.483
13.5685 0.0904449 461.714
14.2461 0.0904449 461.656
14.9576 0.0904449 461.517
15.7045 0.0904449 461.846
16.4888 0.0904449 462.258
17.3122 0.0904449 464.174
18.1768 0.0904449 465.109
19.0845 0.0904449 464.22
20.0376 0.0904449 463.963
21.0382 0.0904449 463.36
22.0889 0.0904449 463.953
23.1919 0.0904449 464.609
24.3501 0.0904449 464.135
25.5661 0.0904449 464.031
26.8429 0.0904449 462.818
28.1834 0.0904449 464.085
29.5908 0.0904449 464.525
31.0686 0.0904449 463.996
32.6201 0.0904449 464.811
34.2491 0.0904449 462.611
35.9595 0.0904449 464.293
37.7553 0.0904449 463.661
39.6407 0.0904449 464.61
41.6203 0.0904449 464.419
43.6988 0.0904449 463.234
45.8811 0.0904449 464.767
48.1723 0.0904449 463.675
50.578 0.0904449 463.456
53.1038 0.0904449 464.522
55.7557 0.0904449 462.75
58.5401 0.0904449 465.074
61.4635 0.0904449 463.274
64.533 0.0904449 463.999
67.7557 0.0904449 463.97
71.1393 0.0904449 463.331
74.6919 0.0904449 464.575
78.422 0.0904449 463.21
82.3383 0.0904449 464.618
86.4502 0.0904449 464.017
90.7674 0.0904449 464.164
95.3002 0.0904449 463.275
100 0.0904449 463.852
0.01 0.0944112 215.485
0.0105056 0.0944112 215.459
0.0110303 0.0944112 215.429
0.0115811 0.0944112 215.397
0.0121594 0.0944112 215.361
0.0127667 0.0944112 215.322
0.0134042 0.0944112 215.279
0.0140736 0.0944112 215.231
0.0147764 0.0944112 215.179
0.0155144 0.0944112 215.121
0.0162891 0.0944112 215.058
0.0171026 0.0944112 214.989
0.0179567 0.0944112 214.912
0.0188534 0.0944112 214.828
0.0197949 0.0944112 214.735
0.0207835 0.0944112 214.634
0.0218214 0.0944112 214.523
0.0229111 0.0944112 214.4
0.0240553 0.0944112 214.266
0.0252566 0.0944112 214.119
0.0265178 0.0944112 213.958
0.0278421 0.0944112 213.781
0.0292325 0.0944112 213.588
0.0306924 0.0944112 213.377
0.0322251 0.0944112 213.146
0.0338344 0.0944112 212.894
0.035524 0.0944112 212.62
0.0372981 0.0944112 212.321
0.0391607 0.0944112 211.996
0.0411163 0.0944112 211.643
0.0431696 0.0944112 211.261
0.0453255 0.0944112 210.848
0.047589 0.0944112 210.402
0.0499655 0.0944112 209.922
0.0524608 0.0944112 209.407
0.0550806 0.0944112 208.856
0.0578312 0.0944112 208.269
0.0607193 0.0944112 207.647
0.0637515 0.0944112 206.991
0.0669352 0.0944112 206.302
0.0702779 0.0944112 205.586
0.0737875 0.0944112 204.847
0.0774723 0.0944112 204.093
0.0813412 0.0944112 203.333
0.0854033 0.0944112 202.58
0.0896683 0.0944112 201.85
0.0941462 0.0944112 201.165
0.0988478 0.0944112 200.547
0.103784 0.0944112 200.027
0.108967 0.0944112 199.641
0.114409 0.0944112 199.431
0.120122 0.0944112 199.444
0.126121 0.0944112 199.735
0.132419 0.0944112 200.365
0.139032 0.0944112 201.399
0.145975 0.0944112 202.908
0.153265 0.0944112 204.96
0.160919 0.0944112 207.626
0.168955 0.0944112 210.966
0.177392 0.0944112 215.029
0.186251 0.0944112 219.847
0.195552 0.0944112 225.427
0.205318 0.0944112 231.748
0.215571 0.0944112 238.754
0.226337 0.0944112 246.36
0.23764 0.0944112 254.449
0.249507 0.0944112 262.885
0.261967 0.0944112 271.521
0.27505 0.0944112 280.213
0.288785 0.0944112 288.834
0.303207 0.0944112 297.28
0.318349 0.0944112 305.479
0.334247 0.0944112 313.388
0.350939 0.0944112 320.993
0.368464 0.0944112 328.3
0.386865 0.0944112 335.327
0.406185 0.0944112 342.104
0.426469 0.0944112 348.659
0.447766 0.0944112 355.024
0.470127 0.0944112 361.227
0.493605 0.0944112 367.292
0.518255 0.0944112 373.243
0.544136 0.0944112 379.096
0.57131 0.0944112 384.869
0.59984 0.0944112 390.572
0.629796 0.0944112 396.214
0.661247 0.0944112 401.802
0.694269 0.0944112 407.339
0.72894 0.0944112 412.824
0.765342 0.0944112 418.258
0.803563 0.0944112 423.637
0.843692 0.0944112 428.956
0.885825 0.0944112 434.208
0.930062 0.0944112 439.384
0.976508 0.0944112 444.474
1.02527 0.0944112 449.468
1.07647 0.0944112 454.351
1.13023 0.0944112 459.104
1.18668 0.0944112 463.695
1.24594 0.0944112 468.074
1.30816 0.0944112 472.157
1.37349 0.0944112 475.842
1.44208 0.0944112 479.035
1.51409 0.0944112 481.691
1.5897 0.0944112 483.833
1.66909 0.0944112 485.541
1.75244 0.0944112 486.919
1.83996 0.0944112 488.066
1.93184 0.0944112 489.052
2.02832 0.0944112 489.847
2.12961 0.0944112 490.279
2.23596 0.0944112 490.131
2.34762 0.0944112 489.303
2.46486 0.0944112 487.812
2.58795 0.0944112 485.701
2.71719 0.0944112 483.056
2.85289 0.0944112 480.107
2.99535 0.0944112 477.192
3.14494 0.0944112 474.55
3.30199 0.0944112 472.211
3.46689 0.0944112 470.114
3.64003 0.0944112 468.336
3.8218 0.0944112 467.117
4.01266 0.0944112 466.602
4.21305 0.0944112 466.568
4.42344 0.0944112 466.627
4.64435 0.0944112 466.71
4.87628 0.0944112 466.879
5.11979 0.0944112 466.736
5.37547 0.0944112 465.562
5.64392 0.0944112 462.614
5.92577 0.0944112 457.988
6.22169 0.0944112 453.718
6.5324 0.0944112 451.46
6.85862 0.0944112 450.775
7.20113 0.0944112 451.552
7.56075 0.0944112 453.93
7.93832 0.0944112 457.346
8.33475 0.0944112 460.582
8.75098 0.0944112 462.926
9.188 0.0944112 465.202
9.64683 0.0944112 468.098
10.1286 0.0944112 470.657
10.6344 0.0944112 472.294
11.1655 0.0944112 473.082
11.7231 0.0944112 471.48
12.3085 0.0944112 468.481
12.9232 0.0944112 465.888
13.5685 0.0944112 465.124
14.2461 0.0944112 465.06
14.9576 0.0944112 464.925
15.7045 0.0944112 465.233
16.4888 0.0944112 465.591
17.3122 0.0944112 467.483
18.1768 0.0944112 468.471
19.0845 0.0944112 467.64
20.0376 0.0944112 467.402
21.0382 0.0944112 466.796
22.0889 0.0944112 467.348
23.1919 0.0944112 467.977
24.3501 0.0944112 467.518
25.5661 0.0944112 467.408
26.8429 0.0944112 466.254
28.1834 0.0944112 467.483
29.5908 0.0944112 467.914
31.0686 0.0944112 467.406
32.6201 0.0944112 468.195
34.2491 0.0944112 466.043
35.9595 0.0944112 467.685
37.7553 0.0944112 467.05
39.6407 0.0944112 468.004
41.6203 0.0944112 467.802
43.6988 0.0944112 466.648
45.8811 0.0944112 468.146
48.1723 0.0944112 467.086
50.578 0.0944112 466.875
53.1038 0.0944112 467.918
55.7557 0.0944112 466.164
58.5401 0.0944112 468.445
61.4635 0.0944112 466.691
64.533 0.0944112 467.412
67.7557 0.0944112 467.381
71.1393 0.0944112 466.729
74.6919 0.0944112 467.978
78.422 0.0944112 466.632
82.3383 0.0944112 468.017
86.4502 0.0944112 467.417
90.7674 0.0944112 467.567
95.3002 0.0944112 466.673
100 0.0944112 467.254
0.01 0.0985515 215.474
0.0105056 0.0985515 215.446
0.0110303 0.0985515 215.415
0.0115811 0.0985515 215.382
0.0121594 0.0985515 215.344
0.0127667 0.0985515 215.304
0.0134042 0.0985515 215.258
0.0140736 0.0985515 215.209
0.0147764 0.0985515 215.154
0.0155144 0.0985515 215.094
0.0162891 0.0985515 215.028
0.0171026 0.0985515 214.956
0.0179567 0.0985515 214.876
0.0188534 0.0985515 214.788
0.0197949 0.0985515 214.692
0.0207835 0.0985515 214.586
0.0218214 0.0985515 214.47
0.0229111 0.0985515 214.343
0.0240553 0.0985515 214.203
0.0252566 0.0985515 214.05
0.0265178 0.0985515 213.882
0.0278421 0.0985515 213.698
0.0292325 0.0985515 213.497
0.0306924 0.0985515 213.278
0.0322251 0.0985515 213.038
0.0338344 0.0985515 212.776
0.035524 0.0985515 212.491
0.0372981 0.0985515 212.181
0.0391607 0.0985515 211.844
0.0411163 0.0985515 211.478
0.0431696 0.0985515 211.083
0.0453255 0.0985515 210.655
0.047589 0.0985515 210.194
0.0499655 0.0985515 209.699
0.0524608 0.0985515 209.168
0.0550806 0.0985515 208.601
0.0578312 0.0985515 207.999
0.0607193 0.0985515 207.361
0.0637515 0.0985515 206.69
0.0669352 0.0985515 205.989
0.0702779 0.0985515 205.261
0.0737875 0.0985515 204.514
0.0774723 0.0985515 203.755
0.0813412 0.0985515 202.997
0.0854033 0.0985515 202.251
0.0896683 0.0985515 201.538
0.0941462 0.0985515 200.878
0.0988478 0.0985515 200.3
0.103784 0.0985515 199.834
0.108967 0.0985515 199.519
0.114409 0.0985515 199.401
0.120122 0.0985515 199.529
0.126121 0.0985515 199.962
0.132419 0.0985515 200.762
0.139032 0.0985515 201.998
0.145975 0.0985515 203.739
0.153265 0.0985515 206.057
0.160919 0.0985515 209.016
0.168955 0.0985515 212.675
0.177392 0.0985515 217.074
0.186251 0.0985515 222.237
0.195552 0.0985515 228.158
0.205318 0.0985515 234.801
0.215571 0.0985515 242.097
0.226337 0.0985515 249.945
0.23764 0.0985515 258.22
0.249507 0.0985515 266.777
0.261967 0.0985515 275.471
0.27505 0.0985515 284.161
0.288785 0.0985515 292.731
0.303207 0.0985515 301.09
0.318349 0.0985515 309.179
0.334247 0.0985515 316.969
0.350939 0.0985515 324.455
0.368464 0.0985515 331.65
0.386865 0.0985515 338.578
0.406185 0.0985515 345.269
0.426469 0.0985515 351.753
0.447766 0.0985515 358.06
0.470127 0.0985515 364.217
0.493605 0.0985515 370.249
0.518255 0.0985515 376.175
0.544136 0.0985515 382.013
0.57131 0.0985515 387.778
0.59984 0.0985515 393.479
0.629796 0.0985515 399.125
0.661247 0.0985515 404.721
0.694269 0.0985515 410.268
0.72894 0.0985515 415.767
0.765342 0.0985515 421.215
0.803563 0.0985515 426.609
0.843692 0.0985515 431.942
0.885825 0.0985515 437.206
0.930062 0.0985515 442.392
0.976508 0.0985515 447.487
1.02527 0.0985515 452.478
1.07647 0.0985515 457.351
1.13023 0.0985515 462.086
1.18668 0.0985515 466.651
1.24594 0.0985515 470.996
1.30816 0.0985515 475.04
1.37349 0.0985515 478.682
1.44208 0.0985515 481.831
1.51409 0.0985515 484.443
1.5897 0.0985515 486.546
1.66909 0.0985515 488.223
1.75244 0.0985515 489.577
1.83996 0.0985515 490.706
1.93184 0.0985515 491.68
2.02832 0.0985515 492.469
2.12961 0.0985515 492.916
2.23596 0.0985515 492.821
2.34762 0.0985515 492.086
2.46486 0.0985515 490.718
2.58795 0.0985515 488.747
2.71719 0.0985515 486.241
2.85289 0.0985515 483.41
2.99535 0.0985515 480.574
3.14494 0.0985515 477.967
3.30199 0.0985515 475.619
3.46689 0.0985515 473.488
3.64003 0.0985515 471.669
3.8218 0.0985515 470.411
4.01266 0.0985515 469.855
4.21305 0.0985515 469.794
4.42344 0.0985515 469.869
4.64435 0.0985515 470.008
4.87628 0.0985515 470.234
5.11979 0.0985515 470.135
5.37547 0.0985515 469
5.64392 0.0985515 466.084
5.92577 0.0985515 461.45
6.22169 0.0985515 457.068
6.5324 0.0985515 454.641
6.85862 0.0985515 453.854
7.20113 0.0985515 454.592
7.56075 0.0985515 456.909
7.93832 0.0985515 460.245
8.33475 0.0985515 463.475
8.75098 0.0985515 465.931
9.188 0.0985515 468.362
9.64683 0.0985515 471.366
10.1286 0.0985515 473.967
10.6344 0.0985515 475.604
11.1655 0.0985515 476.375
11.7231 0.0985515 474.811
12.3085 0.0985515 471.821
12.9232 0.0985515 469.251
13.5685 0.0985515 468.495
14.2461 0.0985515 468.422
14.9576 0.0985515 468.287
15.7045 0.0985515 468.575
16.4888 0.0985515 468.882
17.3122 0.0985515 470.747
18.1768 0.0985515 471.786
19.0845 0.0985515 471.011
20.0376 0.0985515 470.792
21.0382 0.0985515 470.182
22.0889 0.0985515 470.695
23.1919 0.0985515 471.298
24.3501 0.0985515 470.852
25.5661 0.0985515 470.737
26.8429 0.0985515 469.641
28.1834 0.0985515 470.833
29.5908 0.0985515 471.254
31.0686 0.0985515 470.766
32.6201 0.0985515 471.531
34.2491 0.0985515 469.427
35.9595 0.0985515 471.03
37.7553 0.0985515 470.391
39.6407 0.0985515 471.349
41.6203 0.0985515 471.137
43.6988 0.0985515 470.012
45.8811 0.0985515 471.477
48.1723 0.0985515 470.448
50.578 0.0985515 470.245
53.1038 0.0985515 471.265
55.7557 0.0985515 469.531
58.5401 0.0985515 471.768
61.4635 0.0985515 470.06
64.533 0.0985515 470.774
67.7557 0.0985515 470.741
71.1393 0.0985515 470.079
74.6919 0.0985515 471.332
78.422 0.0985515 470.005
82.3383 0.0985515 471.368
86.4502 0.0985515 470.77
90.7674 0.0985515 470.921
95.3002 0.0985515 470.023
100 0.0985515 470.607
0.01 0.102873 215.462
0.0105056 0.102873 215.433
0.0110303 0.102873 215.401
0.0115811 0.102873 215.366
0.0121594 0.102873 215.327
0.0127667 0.102873 215.284
0.0134042 0.102873 215.237
0.0140736 0.102873 215.186
0.0147764 0.102873 215.129
0.0155144 0.102873 215.066
0.0162891 0.102873 214.997
0.0171026 0.102873 214.922
0.0179567 0.102873 214.838
0.0188534 0.102873 214.747
0.0197949 0.102873 214.647
0.0207835 0.102873 214.536
0.0218214 0.102873 214.415
0.0229111 0.102873 214.283
0.0240553 0.102873 214.137
0.0252566 0.102873 213.978
0.0265178 0.102873 213.803
0.0278421 0.102873 213.612
0.0292325 0.102873 213.403
0.0306924 0.102873 213.174
0.0322251 0.102873 212.925
0.0338344 0.102873 212.653
0.035524 0.102873 212.358
0.0372981 0.102873 212.036
0.0391607 0.102873 211.686
0.0411163 0.102873 211.308
0.0431696 0.102873 210.898
0.0453255 0.102873 210.456
0.047589 0.102873 209.98
0.0499655 0.102873 209.469
0.0524608 0.102873 208.922
0.0550806 0.102873 208.339
0.0578312 0.102873 207.721
0.0607193 0.102873 207.068
0.0637515 0.102873 206.383
0.0669352 0.102873 205.67
0.0702779 0.102873 204.932
0.0737875 0.102873 204.179
0.0774723 0.102873 203.418
0.0813412 0.102873 202.663
0.0854033 0.102873 201.929
0.0896683 0.102873 201.236
0.0941462 0.102873 200.608
0.0988478 0.102873 200.074
0.103784 0.102873 199.669
0.108967 0.102873 199.435
0.114409 0.102873 199.418
0.120122 0.102873 199.673
0.126121 0.102873 200.26
0.132419 0.102873 201.245
0.139032 0.102873 202.696
0.145975 0.102873 204.685
0.153265 0.102873 207.281
0.160919 0.102873 210.546
0.168955 0.102873 214.532
0.177392 0.102873 219.274
0.186251 0.102873 224.782
0.195552 0.102873 231.037
0.205318 0.102873 237.99
0.215571 0.102873 245.556
0.226337 0.102873 253.623
0.23764 0.102873 262.055
0.249507 0.102873 270.705
0.261967 0.102873 279.428
0.27505 0.102873 288.093
0.288785 0.102873 296.593
0.303207 0.102873 304.852
0.318349 0.102873 312.825
0.334247 0.102873 320.494
0.350939 0.102873 327.863
0.368464 0.102873 334.951
0.386865 0.102873 341.785
0.406185 0.102873 348.396
0.426469 0.102873 354.814
0.447766 0.102873 361.069
0.470127 0.102873 367.186
0.493605 0.102873 373.188
